run_id,user_id,product_code,triggered_at,trigger_type,model_or_rule_version,input_start_date,input_end_date,run_status
RUN00002591,USR003863,MINDGUARD,2026-07-05T17:00:00,new_data,RULE_MG_V0.1,2025-09-30T17:00:00,2026-07-05T17:00:00,completed
RUN00002592,USR003863,HEALTH_RESERVE,2026-06-15T18:00:00,new_data,RULE_HR_V0.1,2025-09-23T18:00:00,2026-06-15T18:00:00,completed
RUN00002593,USR003864,MINDGUARD,2026-07-03T07:00:00,new_data,RULE_MG_V0.1,2025-12-06T07:00:00,2026-07-03T07:00:00,completed
RUN00002594,USR003865,MINDGUARD,2026-04-03T05:00:00,new_data,RULE_MG_V0.1,2025-10-01T05:00:00,2026-04-03T05:00:00,completed
RUN00002595,USR003866,MINDGUARD,2026-09-14T12:00:00,new_data,RULE_MG_V0.1,2026-01-03T01:00:00,2026-09-14T12:00:00,completed
RUN00002596,USR003868,MINDGUARD,2026-06-22T08:00:00,new_data,RULE_MG_V0.1,2025-12-14T08:00:00,2026-06-22T08:00:00,completed
RUN00002597,USR003869,HEALTH_RESERVE,2026-06-29T11:00:00,new_data,RULE_HR_V0.1,2026-02-05T11:00:00,2026-06-29T11:00:00,completed
RUN00002598,USR003870,MINDGUARD,2026-05-02T05:00:00,new_data,RULE_MG_V0.1,2026-01-13T05:00:00,2026-05-02T05:00:00,completed
RUN00002599,USR003871,MINDGUARD,2026-05-13T05:00:00,new_data,RULE_MG_V0.1,2025-11-21T05:00:00,2026-05-13T05:00:00,completed
RUN00002600,USR003873,MINDGUARD,2026-09-06T22:00:00,new_data,RULE_MG_V0.1,2025-12-29T22:00:00,2026-09-06T22:00:00,completed
RUN00002601,USR003875,MINDGUARD,2026-04-24T11:00:00,new_data,RULE_MG_V0.1,2025-11-13T11:00:00,2026-04-24T11:00:00,completed
RUN00002602,USR003876,MINDGUARD,2026-05-29T04:00:00,new_data,RULE_MG_V0.1,2025-11-03T04:00:00,2026-05-29T04:00:00,completed
RUN00002603,USR003878,MINDGUARD,2026-07-28T18:00:00,new_data,RULE_MG_V0.1,2025-10-14T18:00:00,2026-07-28T18:00:00,completed
RUN00002604,USR003878,HEALTH_RESERVE,2026-05-25T15:00:00,new_data,RULE_HR_V0.1,2025-10-08T15:00:00,2026-05-25T15:00:00,completed
RUN00002605,USR003880,MINDGUARD,2026-05-29T06:00:00,new_data,RULE_MG_V0.1,2026-01-06T06:00:00,2026-05-29T06:00:00,completed
RUN00002606,USR003882,HEALTH_RESERVE,2026-09-14T12:00:00,new_data,RULE_HR_V0.1,2025-12-28T05:00:00,2026-09-14T12:00:00,completed
RUN00002607,USR003883,MINDGUARD,2026-09-14T12:00:00,new_data,RULE_MG_V0.1,2026-01-16T22:00:00,2026-09-14T12:00:00,completed
RUN00002608,USR003883,HEALTH_RESERVE,2026-09-14T12:00:00,new_data,RULE_HR_V0.1,2026-01-09T08:00:00,2026-09-14T12:00:00,completed
RUN00002609,USR003884,HEALTH_RESERVE,2026-07-06T11:00:00,new_data,RULE_HR_V0.1,2025-10-26T11:00:00,2026-07-06T11:00:00,completed
RUN00002610,USR003885,MINDGUARD,2026-06-16T07:00:00,new_data,RULE_MG_V0.1,2026-01-18T07:00:00,2026-06-16T07:00:00,completed
RUN00002611,USR003886,MINDGUARD,2026-05-26T08:00:00,new_data,RULE_MG_V0.1,2026-01-19T08:00:00,2026-05-26T08:00:00,completed
RUN00002612,USR003887,MINDGUARD,2026-07-28T03:00:00,new_data,RULE_MG_V0.1,2025-10-31T03:00:00,2026-07-28T03:00:00,completed
RUN00002613,USR003889,MINDGUARD,2026-05-21T11:00:00,new_data,RULE_MG_V0.1,2025-09-29T11:00:00,2026-05-21T11:00:00,completed
RUN00002614,USR003890,MINDGUARD,2026-06-16T10:00:00,new_data,RULE_MG_V0.1,2026-01-30T10:00:00,2026-06-16T10:00:00,completed
RUN00002615,USR003892,MINDGUARD,2026-06-06T05:00:00,new_data,RULE_MG_V0.1,2025-12-07T05:00:00,2026-06-06T05:00:00,completed
RUN00002616,USR003893,MINDGUARD,2026-08-17T18:00:00,new_data,RULE_MG_V0.1,2025-12-09T18:00:00,2026-08-17T18:00:00,completed
RUN00002617,USR003894,MINDGUARD,2026-05-08T14:00:00,new_data,RULE_MG_V0.1,2025-10-05T14:00:00,2026-05-08T14:00:00,completed
RUN00002618,USR003897,HEALTH_RESERVE,2026-08-31T13:00:00,new_data,RULE_HR_V0.1,2026-01-07T13:00:00,2026-08-31T13:00:00,completed
RUN00002619,USR003898,HEALTH_RESERVE,2026-08-05T18:00:00,new_data,RULE_HR_V0.1,2025-12-17T18:00:00,2026-08-05T18:00:00,completed
RUN00002620,USR003899,MINDGUARD,2026-04-15T18:00:00,new_data,RULE_MG_V0.1,2026-01-08T18:00:00,2026-04-15T18:00:00,completed
RUN00002621,USR003902,MINDGUARD,2026-04-20T14:00:00,new_data,RULE_MG_V0.1,2025-11-28T14:00:00,2026-04-20T14:00:00,completed
RUN00002622,USR003903,MINDGUARD,2026-09-14T12:00:00,new_data,RULE_MG_V0.1,2026-02-17T11:00:00,2026-09-14T12:00:00,completed
RUN00002623,USR003905,MINDGUARD,2026-05-29T12:00:00,new_data,RULE_MG_V0.1,2025-12-02T12:00:00,2026-05-29T12:00:00,completed
RUN00002624,USR003907,MINDGUARD,2026-08-30T05:00:00,new_data,RULE_MG_V0.1,2026-02-08T05:00:00,2026-08-30T05:00:00,completed
RUN00002625,USR003907,HEALTH_RESERVE,2026-07-24T04:00:00,new_data,RULE_HR_V0.1,2026-02-11T04:00:00,2026-07-24T04:00:00,completed
RUN00002626,USR003909,MINDGUARD,2026-09-14T12:00:00,new_data,RULE_MG_V0.1,2026-01-22T22:00:00,2026-09-14T12:00:00,completed
RUN00002627,USR003914,MINDGUARD,2026-06-08T06:00:00,new_data,RULE_MG_V0.1,2025-12-15T06:00:00,2026-06-08T06:00:00,completed
RUN00002628,USR003915,MINDGUARD,2026-04-14T14:00:00,new_data,RULE_MG_V0.1,2025-09-25T14:00:00,2026-04-14T14:00:00,completed
RUN00002629,USR003921,HEALTH_RESERVE,2026-01-21T13:00:00,new_data,RULE_HR_V0.1,2025-09-20T13:00:00,2026-01-21T13:00:00,completed
RUN00002630,USR003922,MINDGUARD,2026-09-14T05:00:00,new_data,RULE_MG_V0.1,2026-02-09T05:00:00,2026-09-14T05:00:00,completed
RUN00002631,USR003923,HEALTH_RESERVE,2026-03-29T06:00:00,new_data,RULE_HR_V0.1,2025-10-06T06:00:00,2026-03-29T06:00:00,completed
RUN00002632,USR003924,HEALTH_RESERVE,2026-03-12T01:00:00,new_data,RULE_HR_V0.1,2025-10-13T01:00:00,2026-03-12T01:00:00,completed
RUN00002633,USR003927,HEALTH_RESERVE,2026-06-21T08:00:00,new_data,RULE_HR_V0.1,2026-01-03T08:00:00,2026-06-21T08:00:00,completed
RUN00002634,USR003932,HEALTH_RESERVE,2026-05-31T05:00:00,new_data,RULE_HR_V0.1,2026-01-02T05:00:00,2026-05-31T05:00:00,completed
RUN00002635,USR003935,MINDGUARD,2026-06-28T02:00:00,new_data,RULE_MG_V0.1,2026-01-05T02:00:00,2026-06-28T02:00:00,completed
RUN00002636,USR003936,MINDGUARD,2026-07-30T09:00:00,new_data,RULE_MG_V0.1,2025-11-03T09:00:00,2026-07-30T09:00:00,completed
RUN00002637,USR003937,HEALTH_RESERVE,2026-08-12T05:00:00,new_data,RULE_HR_V0.1,2025-12-09T05:00:00,2026-08-12T05:00:00,completed
RUN00002638,USR003941,HEALTH_RESERVE,2026-09-01T17:00:00,new_data,RULE_HR_V0.1,2025-11-11T17:00:00,2026-09-01T17:00:00,completed
RUN00002639,USR003942,MINDGUARD,2026-09-14T12:00:00,new_data,RULE_MG_V0.1,2026-02-11T04:00:00,2026-09-14T12:00:00,completed
RUN00002640,USR003943,MINDGUARD,2026-03-14T06:00:00,new_data,RULE_MG_V0.1,2025-11-23T06:00:00,2026-03-14T06:00:00,completed
RUN00002641,USR003944,MINDGUARD,2026-05-13T22:00:00,new_data,RULE_MG_V0.1,2026-01-16T22:00:00,2026-05-13T22:00:00,completed
RUN00002642,USR003945,HEALTH_RESERVE,2026-07-20T12:00:00,new_data,RULE_HR_V0.1,2025-11-19T12:00:00,2026-07-20T12:00:00,completed
RUN00002643,USR003946,MINDGUARD,2026-07-07T07:00:00,new_data,RULE_MG_V0.1,2025-12-18T07:00:00,2026-07-07T07:00:00,completed
RUN00002644,USR003947,MINDGUARD,2026-03-14T19:00:00,new_data,RULE_MG_V0.1,2025-10-08T19:00:00,2026-03-14T19:00:00,completed
RUN00002645,USR003948,MINDGUARD,2026-09-14T12:00:00,new_data,RULE_MG_V0.1,2026-02-16T06:00:00,2026-09-14T12:00:00,completed
RUN00002646,USR003950,HEALTH_RESERVE,2026-09-14T12:00:00,new_data,RULE_HR_V0.1,2025-12-26T01:00:00,2026-09-14T12:00:00,completed
RUN00002647,USR003951,HEALTH_RESERVE,2026-05-30T12:00:00,new_data,RULE_HR_V0.1,2025-10-06T12:00:00,2026-05-30T12:00:00,completed
RUN00002648,USR003952,MINDGUARD,2026-05-19T17:00:00,new_data,RULE_MG_V0.1,2025-10-30T17:00:00,2026-05-19T17:00:00,completed
RUN00002649,USR003952,HEALTH_RESERVE,2026-05-05T11:00:00,new_data,RULE_HR_V0.1,2025-10-28T11:00:00,2026-05-05T11:00:00,completed
RUN00002650,USR003953,MINDGUARD,2026-08-25T09:00:00,new_data,RULE_MG_V0.1,2025-11-25T09:00:00,2026-08-25T09:00:00,completed
RUN00002651,USR003953,HEALTH_RESERVE,2026-04-05T09:00:00,new_data,RULE_HR_V0.1,2025-11-25T09:00:00,2026-04-05T09:00:00,completed
RUN00002652,USR003954,HEALTH_RESERVE,2026-09-08T18:00:00,new_data,RULE_HR_V0.1,2025-12-11T18:00:00,2026-09-08T18:00:00,completed
RUN00002653,USR003955,MINDGUARD,2026-06-27T19:00:00,new_data,RULE_MG_V0.1,2025-12-21T19:00:00,2026-06-27T19:00:00,completed
RUN00002654,USR003956,HEALTH_RESERVE,2026-05-08T12:00:00,new_data,RULE_HR_V0.1,2026-01-03T12:00:00,2026-05-08T12:00:00,completed
RUN00002655,USR003959,MINDGUARD,2026-01-04T04:00:00,new_data,RULE_MG_V0.1,2025-09-24T04:00:00,2026-01-04T04:00:00,completed
RUN00002656,USR003961,MINDGUARD,2026-06-12T22:00:00,new_data,RULE_MG_V0.1,2025-10-01T22:00:00,2026-06-12T22:00:00,completed
RUN00002657,USR003963,MINDGUARD,2026-02-18T14:00:00,new_data,RULE_MG_V0.1,2025-11-18T14:00:00,2026-02-18T14:00:00,completed
RUN00002658,USR003965,MINDGUARD,2026-07-27T17:00:00,new_data,RULE_MG_V0.1,2026-02-20T17:00:00,2026-07-27T17:00:00,completed
RUN00002659,USR003966,MINDGUARD,2026-05-30T09:00:00,new_data,RULE_MG_V0.1,2025-12-28T09:00:00,2026-05-30T09:00:00,completed
RUN00002660,USR003967,HEALTH_RESERVE,2026-06-14T11:00:00,new_data,RULE_HR_V0.1,2025-12-29T11:00:00,2026-06-14T11:00:00,completed
RUN00002661,USR003970,MINDGUARD,2026-07-12T05:00:00,new_data,RULE_MG_V0.1,2025-10-11T05:00:00,2026-07-12T05:00:00,completed
RUN00002662,USR003971,MINDGUARD,2026-09-08T15:00:00,new_data,RULE_MG_V0.1,2026-01-30T15:00:00,2026-09-08T15:00:00,completed
RUN00002663,USR003972,MINDGUARD,2026-01-17T01:00:00,new_data,RULE_MG_V0.1,2025-09-27T01:00:00,2026-01-17T01:00:00,completed
RUN00002664,USR003972,HEALTH_RESERVE,2026-01-22T01:00:00,new_data,RULE_HR_V0.1,2025-09-22T01:00:00,2026-01-22T01:00:00,completed
RUN00002665,USR003973,MINDGUARD,2026-03-19T14:00:00,new_data,RULE_MG_V0.1,2025-10-02T14:00:00,2026-03-19T14:00:00,completed
RUN00002666,USR003974,MINDGUARD,2026-05-27T08:00:00,new_data,RULE_MG_V0.1,2025-12-12T08:00:00,2026-05-27T08:00:00,completed
RUN00002667,USR003975,HEALTH_RESERVE,2026-03-10T20:00:00,new_data,RULE_HR_V0.1,2025-11-26T20:00:00,2026-03-10T20:00:00,completed
RUN00002668,USR003976,MINDGUARD,2026-08-04T22:00:00,new_data,RULE_MG_V0.1,2026-01-23T22:00:00,2026-08-04T22:00:00,completed
RUN00002669,USR003977,MINDGUARD,2026-07-10T05:00:00,new_data,RULE_MG_V0.1,2026-01-12T05:00:00,2026-07-10T05:00:00,completed
RUN00002670,USR003978,HEALTH_RESERVE,2026-01-19T04:00:00,new_data,RULE_HR_V0.1,2025-10-21T04:00:00,2026-01-19T04:00:00,completed
RUN00002671,USR003982,MINDGUARD,2026-08-27T04:00:00,new_data,RULE_MG_V0.1,2026-01-22T04:00:00,2026-08-27T04:00:00,completed
RUN00002672,USR003983,MINDGUARD,2026-05-17T12:00:00,new_data,RULE_MG_V0.1,2025-11-30T12:00:00,2026-05-17T12:00:00,completed
RUN00002673,USR003985,MINDGUARD,2026-09-14T12:00:00,new_data,RULE_MG_V0.1,2026-02-07T05:00:00,2026-09-14T12:00:00,completed
RUN00002674,USR003987,MINDGUARD,2026-04-15T00:00:00,new_data,RULE_MG_V0.1,2025-12-17T00:00:00,2026-04-15T00:00:00,completed
RUN00002675,USR003987,HEALTH_RESERVE,2026-08-09T22:00:00,new_data,RULE_HR_V0.1,2025-12-08T22:00:00,2026-08-09T22:00:00,completed
RUN00002676,USR003988,HEALTH_RESERVE,2026-06-28T01:00:00,new_data,RULE_HR_V0.1,2026-01-01T01:00:00,2026-06-28T01:00:00,completed
RUN00002677,USR003990,MINDGUARD,2026-03-16T06:00:00,new_data,RULE_MG_V0.1,2025-10-02T06:00:00,2026-03-16T06:00:00,completed
RUN00002678,USR003991,MINDGUARD,2026-08-08T09:00:00,new_data,RULE_MG_V0.1,2025-10-28T09:00:00,2026-08-08T09:00:00,completed
RUN00002679,USR003992,MINDGUARD,2026-09-14T12:00:00,new_data,RULE_MG_V0.1,2026-01-02T07:00:00,2026-09-14T12:00:00,completed
RUN00002680,USR003993,MINDGUARD,2026-04-26T15:00:00,new_data,RULE_MG_V0.1,2025-12-31T15:00:00,2026-04-26T15:00:00,completed
RUN00002681,USR003995,MINDGUARD,2026-07-23T21:00:00,new_data,RULE_MG_V0.1,2025-10-11T21:00:00,2026-07-23T21:00:00,completed
RUN00002682,USR003997,MINDGUARD,2026-04-08T04:00:00,new_data,RULE_MG_V0.1,2025-10-26T04:00:00,2026-04-08T04:00:00,completed
RUN00002683,USR003998,HEALTH_RESERVE,2026-06-24T01:00:00,new_data,RULE_HR_V0.1,2025-10-03T01:00:00,2026-06-24T01:00:00,completed
RUN00002684,USR004000,MINDGUARD,2026-06-12T21:00:00,new_data,RULE_MG_V0.1,2026-01-05T21:00:00,2026-06-12T21:00:00,completed
RUN00002685,USR004002,MINDGUARD,2026-09-14T12:00:00,new_data,RULE_MG_V0.1,2026-02-04T05:00:00,2026-09-14T12:00:00,completed
RUN00002686,USR004005,MINDGUARD,2026-06-11T09:00:00,new_data,RULE_MG_V0.1,2025-12-11T09:00:00,2026-06-11T09:00:00,completed
RUN00002687,USR004005,HEALTH_RESERVE,2026-07-08T12:00:00,new_data,RULE_HR_V0.1,2025-12-07T12:00:00,2026-07-08T12:00:00,completed
RUN00002688,USR004006,MINDGUARD,2026-07-04T18:00:00,new_data,RULE_MG_V0.1,2025-11-07T18:00:00,2026-07-04T18:00:00,completed
RUN00002689,USR004008,MINDGUARD,2026-04-07T21:00:00,new_data,RULE_MG_V0.1,2025-09-28T21:00:00,2026-04-07T21:00:00,completed
RUN00002690,USR004009,MINDGUARD,2026-05-11T02:00:00,new_data,RULE_MG_V0.1,2025-12-09T02:00:00,2026-05-11T02:00:00,completed
RUN00002691,USR004010,MINDGUARD,2026-09-08T17:00:00,new_data,RULE_MG_V0.1,2026-01-06T17:00:00,2026-09-08T17:00:00,completed
RUN00002692,USR004011,MINDGUARD,2026-05-22T11:00:00,new_data,RULE_MG_V0.1,2025-09-29T11:00:00,2026-05-22T11:00:00,completed
RUN00002693,USR004015,MINDGUARD,2026-02-28T21:00:00,new_data,RULE_MG_V0.1,2025-11-19T21:00:00,2026-02-28T21:00:00,completed
RUN00002694,USR004016,MINDGUARD,2026-09-14T12:00:00,new_data,RULE_MG_V0.1,2026-01-30T01:00:00,2026-09-14T12:00:00,completed
RUN00002695,USR004016,HEALTH_RESERVE,2026-05-23T02:00:00,new_data,RULE_HR_V0.1,2026-02-10T02:00:00,2026-05-23T02:00:00,completed
RUN00002696,USR004017,MINDGUARD,2026-07-11T04:00:00,new_data,RULE_MG_V0.1,2026-02-10T04:00:00,2026-07-11T04:00:00,completed
RUN00002697,USR004018,HEALTH_RESERVE,2026-04-02T04:00:00,new_data,RULE_HR_V0.1,2025-12-12T04:00:00,2026-04-02T04:00:00,completed
RUN00002698,USR004019,MINDGUARD,2026-03-13T09:00:00,new_data,RULE_MG_V0.1,2025-11-16T09:00:00,2026-03-13T09:00:00,completed
RUN00002699,USR004020,MINDGUARD,2026-05-15T21:00:00,new_data,RULE_MG_V0.1,2025-09-24T21:00:00,2026-05-15T21:00:00,completed
RUN00002700,USR004021,MINDGUARD,2026-06-15T07:00:00,new_data,RULE_MG_V0.1,2025-11-18T07:00:00,2026-06-15T07:00:00,completed
RUN00002701,USR004023,MINDGUARD,2026-08-23T03:00:00,new_data,RULE_MG_V0.1,2025-11-08T03:00:00,2026-08-23T03:00:00,completed
RUN00002702,USR004026,MINDGUARD,2026-09-14T12:00:00,new_data,RULE_MG_V0.1,2026-01-28T00:00:00,2026-09-14T12:00:00,completed
RUN00002703,USR004029,MINDGUARD,2026-08-19T16:00:00,new_data,RULE_MG_V0.1,2025-11-18T16:00:00,2026-08-19T16:00:00,completed
RUN00002704,USR004030,MINDGUARD,2026-02-21T15:00:00,new_data,RULE_MG_V0.1,2025-10-16T15:00:00,2026-02-21T15:00:00,completed
RUN00002705,USR004031,MINDGUARD,2026-05-13T00:00:00,new_data,RULE_MG_V0.1,2025-12-14T00:00:00,2026-05-13T00:00:00,completed
RUN00002706,USR004032,MINDGUARD,2026-08-20T06:00:00,new_data,RULE_MG_V0.1,2026-01-12T06:00:00,2026-08-20T06:00:00,completed
RUN00002707,USR004034,HEALTH_RESERVE,2026-05-04T00:00:00,new_data,RULE_HR_V0.1,2025-11-18T00:00:00,2026-05-04T00:00:00,completed
RUN00002708,USR004036,MINDGUARD,2026-07-20T19:00:00,new_data,RULE_MG_V0.1,2025-10-22T19:00:00,2026-07-20T19:00:00,completed
RUN00002709,USR004037,MINDGUARD,2026-02-07T16:00:00,new_data,RULE_MG_V0.1,2025-10-17T16:00:00,2026-02-07T16:00:00,completed
RUN00002710,USR004039,HEALTH_RESERVE,2026-08-08T17:00:00,new_data,RULE_HR_V0.1,2025-11-08T17:00:00,2026-08-08T17:00:00,completed
RUN00002711,USR004040,MINDGUARD,2026-06-03T06:00:00,new_data,RULE_MG_V0.1,2025-12-28T06:00:00,2026-06-03T06:00:00,completed
RUN00002712,USR004041,MINDGUARD,2026-05-09T13:00:00,new_data,RULE_MG_V0.1,2026-01-04T13:00:00,2026-05-09T13:00:00,completed
RUN00002713,USR004042,HEALTH_RESERVE,2026-05-14T06:00:00,new_data,RULE_HR_V0.1,2025-09-25T06:00:00,2026-05-14T06:00:00,completed
RUN00002714,USR004045,MINDGUARD,2026-08-08T01:00:00,new_data,RULE_MG_V0.1,2025-12-31T01:00:00,2026-08-08T01:00:00,completed
RUN00002715,USR004045,HEALTH_RESERVE,2026-09-14T12:00:00,new_data,RULE_HR_V0.1,2025-12-23T20:00:00,2026-09-14T12:00:00,completed
RUN00002716,USR004047,HEALTH_RESERVE,2026-05-04T18:00:00,new_data,RULE_HR_V0.1,2025-12-18T18:00:00,2026-05-04T18:00:00,completed
RUN00002717,USR004048,HEALTH_RESERVE,2026-07-17T13:00:00,new_data,RULE_HR_V0.1,2026-01-27T13:00:00,2026-07-17T13:00:00,completed
RUN00002718,USR004049,MINDGUARD,2026-01-19T02:00:00,new_data,RULE_MG_V0.1,2025-09-15T02:00:00,2026-01-19T02:00:00,completed
RUN00002719,USR004050,HEALTH_RESERVE,2026-03-16T12:00:00,new_data,RULE_HR_V0.1,2025-10-02T12:00:00,2026-03-16T12:00:00,completed
RUN00002720,USR004051,HEALTH_RESERVE,2026-01-30T08:00:00,new_data,RULE_HR_V0.1,2025-10-21T08:00:00,2026-01-30T08:00:00,completed
RUN00002721,USR004052,MINDGUARD,2026-02-03T23:00:00,new_data,RULE_MG_V0.1,2025-10-31T23:00:00,2026-02-03T23:00:00,completed
RUN00002722,USR004055,MINDGUARD,2026-05-26T07:00:00,new_data,RULE_MG_V0.1,2026-02-01T07:00:00,2026-05-26T07:00:00,completed
RUN00002723,USR004056,HEALTH_RESERVE,2026-09-08T20:00:00,new_data,RULE_HR_V0.1,2026-01-29T20:00:00,2026-09-08T20:00:00,completed
RUN00002724,USR004057,HEALTH_RESERVE,2026-05-02T04:00:00,new_data,RULE_HR_V0.1,2025-11-24T04:00:00,2026-05-02T04:00:00,completed
RUN00002725,USR004058,MINDGUARD,2026-07-30T09:00:00,new_data,RULE_MG_V0.1,2025-12-03T09:00:00,2026-07-30T09:00:00,completed
RUN00002726,USR004059,HEALTH_RESERVE,2026-07-17T13:00:00,new_data,RULE_HR_V0.1,2025-10-03T13:00:00,2026-07-17T13:00:00,completed
RUN00002727,USR004060,MINDGUARD,2026-09-14T12:00:00,new_data,RULE_MG_V0.1,2026-01-17T12:00:00,2026-09-14T12:00:00,completed
RUN00002728,USR004061,MINDGUARD,2026-07-25T02:00:00,new_data,RULE_MG_V0.1,2025-11-17T02:00:00,2026-07-25T02:00:00,completed
RUN00002729,USR004062,HEALTH_RESERVE,2026-05-03T23:00:00,new_data,RULE_HR_V0.1,2026-01-15T23:00:00,2026-05-03T23:00:00,completed
RUN00002730,USR004063,HEALTH_RESERVE,2026-09-14T12:00:00,new_data,RULE_HR_V0.1,2026-01-14T20:00:00,2026-09-14T12:00:00,completed
RUN00002731,USR004066,MINDGUARD,2026-08-22T19:00:00,new_data,RULE_MG_V0.1,2025-11-09T19:00:00,2026-08-22T19:00:00,completed
RUN00002732,USR004067,MINDGUARD,2026-09-14T12:00:00,new_data,RULE_MG_V0.1,2026-01-07T06:00:00,2026-09-14T12:00:00,completed
RUN00002733,USR004069,HEALTH_RESERVE,2026-06-13T07:00:00,new_data,RULE_HR_V0.1,2025-10-09T07:00:00,2026-06-13T07:00:00,completed
RUN00002734,USR004071,MINDGUARD,2026-09-14T12:00:00,new_data,RULE_MG_V0.1,2026-02-14T06:00:00,2026-09-14T12:00:00,completed
RUN00002735,USR004073,MINDGUARD,2026-06-24T23:00:00,new_data,RULE_MG_V0.1,2025-11-17T23:00:00,2026-06-24T23:00:00,completed
RUN00002736,USR004074,MINDGUARD,2026-07-10T11:00:00,new_data,RULE_MG_V0.1,2026-01-09T11:00:00,2026-07-10T11:00:00,completed
RUN00002737,USR004075,MINDGUARD,2026-09-01T05:00:00,new_data,RULE_MG_V0.1,2025-11-07T05:00:00,2026-09-01T05:00:00,completed
RUN00002738,USR004076,MINDGUARD,2026-09-14T12:00:00,new_data,RULE_MG_V0.1,2026-01-14T04:00:00,2026-09-14T12:00:00,completed
RUN00002739,USR004077,MINDGUARD,2026-02-02T22:00:00,new_data,RULE_MG_V0.1,2025-10-28T22:00:00,2026-02-02T22:00:00,completed
RUN00002740,USR004079,MINDGUARD,2026-06-18T03:00:00,new_data,RULE_MG_V0.1,2025-10-07T03:00:00,2026-06-18T03:00:00,completed
RUN00002741,USR004082,MINDGUARD,2026-04-12T09:00:00,new_data,RULE_MG_V0.1,2025-09-24T09:00:00,2026-04-12T09:00:00,completed
RUN00002742,USR004084,MINDGUARD,2026-03-18T10:00:00,new_data,RULE_MG_V0.1,2025-10-13T10:00:00,2026-03-18T10:00:00,completed
RUN00002743,USR004086,HEALTH_RESERVE,2026-05-12T18:00:00,new_data,RULE_HR_V0.1,2026-01-19T18:00:00,2026-05-12T18:00:00,completed
RUN00002744,USR004089,MINDGUARD,2026-07-16T14:00:00,new_data,RULE_MG_V0.1,2025-12-27T14:00:00,2026-07-16T14:00:00,completed
RUN00002745,USR004091,MINDGUARD,2026-05-03T21:00:00,new_data,RULE_MG_V0.1,2025-12-19T21:00:00,2026-05-03T21:00:00,completed
RUN00002746,USR004092,MINDGUARD,2026-03-15T21:00:00,new_data,RULE_MG_V0.1,2025-10-24T21:00:00,2026-03-15T21:00:00,completed
RUN00002747,USR004093,MINDGUARD,2026-05-10T02:00:00,new_data,RULE_MG_V0.1,2025-10-28T02:00:00,2026-05-10T02:00:00,completed
RUN00002748,USR004094,HEALTH_RESERVE,2026-04-12T09:00:00,new_data,RULE_HR_V0.1,2025-11-03T09:00:00,2026-04-12T09:00:00,completed
RUN00002749,USR004095,HEALTH_RESERVE,2026-06-26T00:00:00,new_data,RULE_HR_V0.1,2025-10-17T00:00:00,2026-06-26T00:00:00,completed
RUN00002750,USR004096,HEALTH_RESERVE,2026-02-24T11:00:00,new_data,RULE_HR_V0.1,2025-11-12T11:00:00,2026-02-24T11:00:00,completed
RUN00002751,USR004097,HEALTH_RESERVE,2026-09-02T15:00:00,new_data,RULE_HR_V0.1,2026-01-22T15:00:00,2026-09-02T15:00:00,completed
RUN00002752,USR004098,MINDGUARD,2026-04-09T15:00:00,new_data,RULE_MG_V0.1,2025-12-25T15:00:00,2026-04-09T15:00:00,completed
RUN00002753,USR004099,MINDGUARD,2026-09-14T12:00:00,new_data,RULE_MG_V0.1,2025-12-02T12:00:00,2026-09-14T12:00:00,completed
RUN00002754,USR004100,MINDGUARD,2026-08-07T20:00:00,new_data,RULE_MG_V0.1,2025-10-24T20:00:00,2026-08-07T20:00:00,completed
RUN00002755,USR004106,MINDGUARD,2026-08-15T23:00:00,new_data,RULE_MG_V0.1,2026-02-10T23:00:00,2026-08-15T23:00:00,completed
RUN00002756,USR004111,MINDGUARD,2026-04-30T14:00:00,new_data,RULE_MG_V0.1,2025-10-17T14:00:00,2026-04-30T14:00:00,completed
RUN00002757,USR004112,MINDGUARD,2026-08-04T03:00:00,new_data,RULE_MG_V0.1,2025-12-10T03:00:00,2026-08-04T03:00:00,completed
RUN00002758,USR004113,MINDGUARD,2026-06-10T11:00:00,new_data,RULE_MG_V0.1,2025-10-20T11:00:00,2026-06-10T11:00:00,completed
RUN00002759,USR004114,MINDGUARD,2026-04-07T07:00:00,new_data,RULE_MG_V0.1,2025-11-25T07:00:00,2026-04-07T07:00:00,completed
RUN00002760,USR004115,MINDGUARD,2026-07-22T08:00:00,new_data,RULE_MG_V0.1,2026-01-22T08:00:00,2026-07-22T08:00:00,completed
RUN00002761,USR004116,MINDGUARD,2026-05-26T11:00:00,new_data,RULE_MG_V0.1,2025-11-15T11:00:00,2026-05-26T11:00:00,completed
RUN00002762,USR004117,HEALTH_RESERVE,2026-09-14T12:00:00,new_data,RULE_HR_V0.1,2026-01-25T09:00:00,2026-09-14T12:00:00,completed
RUN00002763,USR004122,MINDGUARD,2026-07-15T12:00:00,new_data,RULE_MG_V0.1,2026-01-12T12:00:00,2026-07-15T12:00:00,completed
RUN00002764,USR004123,MINDGUARD,2026-09-14T12:00:00,new_data,RULE_MG_V0.1,2026-02-03T09:00:00,2026-09-14T12:00:00,completed
RUN00002765,USR004125,MINDGUARD,2026-09-01T05:00:00,new_data,RULE_MG_V0.1,2025-11-09T05:00:00,2026-09-01T05:00:00,completed
RUN00002766,USR004126,MINDGUARD,2026-06-18T16:00:00,new_data,RULE_MG_V0.1,2025-11-06T16:00:00,2026-06-18T16:00:00,completed
