consent_id,user_id,consent_type,purpose,consent_version,status,granted_at,withdrawn_at
CON00016360,USR005043,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-10-24T23:56:00,
CON00016361,USR005044,product_data_processing,Core product operation,1.0,granted,2025-12-14T18:04:00,
CON00016362,USR005044,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-18T20:12:00,
CON00016363,USR005044,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-18T21:03:00,
CON00016364,USR005045,product_data_processing,Core product operation,1.0,granted,2025-11-07T03:03:00,
CON00016365,USR005045,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-11-19T11:20:00,
CON00016366,USR005046,product_data_processing,Core product operation,1.0,granted,2025-09-30T18:29:00,
CON00016367,USR005046,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-14T01:43:00,
CON00016368,USR005046,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-14T02:01:00,
CON00016369,USR005046,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-10-10T18:17:00,
CON00016370,USR005047,product_data_processing,Core product operation,1.0,granted,2025-12-24T13:23:00,
CON00016371,USR005047,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-01-06T19:11:00,
CON00016372,USR005047,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-01-06T19:41:00,
CON00016373,USR005047,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-01-01T17:00:00,
CON00016374,USR005047,research_use_optional,Optional research workflow,1.0,granted,2025-12-24T12:46:00,
CON00016375,USR005048,product_data_processing,Core product operation,1.0,granted,2025-12-09T20:26:00,
CON00016376,USR005048,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-16T08:19:00,
CON00016377,USR005048,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-16T08:20:00,
CON00016378,USR005049,product_data_processing,Core product operation,1.0,granted,2026-01-15T11:48:00,
CON00016379,USR005049,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-01-18T21:19:00,
CON00016380,USR005049,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-01-18T20:07:00,
CON00016381,USR005050,product_data_processing,Core product operation,1.0,granted,2025-11-05T12:01:00,
CON00016382,USR005050,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-18T14:19:00,
CON00016383,USR005050,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-18T14:45:00,
CON00016384,USR005050,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-11-14T21:07:00,
CON00016385,USR005051,product_data_processing,Core product operation,1.0,granted,2026-01-12T17:26:00,
CON00016386,USR005051,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-01-14T20:11:00,
CON00016387,USR005051,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-01-14T20:45:00,
CON00016388,USR005051,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-01-14T22:48:00,
CON00016389,USR005052,product_data_processing,Core product operation,1.0,granted,2025-10-17T13:52:00,
CON00016390,USR005052,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-20T21:24:00,
CON00016391,USR005052,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-20T21:17:00,
CON00016392,USR005052,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-10-31T16:45:00,
CON00016393,USR005053,product_data_processing,Core product operation,1.0,granted,2026-02-02T06:36:00,
CON00016394,USR005053,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-02-12T09:09:00,
CON00016395,USR005054,product_data_processing,Core product operation,1.0,granted,2025-09-26T17:10:00,
CON00016396,USR005054,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-08T19:05:00,
CON00016397,USR005054,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-08T19:02:00,
CON00016398,USR005054,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-09-27T22:10:00,
CON00016399,USR005054,research_use_optional,Optional research workflow,1.0,granted,2025-09-26T17:33:00,
CON00016400,USR005055,product_data_processing,Core product operation,1.0,granted,2025-12-12T12:55:00,
CON00016401,USR005055,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-14T20:01:00,
CON00016402,USR005055,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-14T21:09:00,
CON00016403,USR005056,product_data_processing,Core product operation,1.0,granted,2025-12-09T23:24:00,
CON00016404,USR005056,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-14T07:26:00,
CON00016405,USR005056,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-14T06:13:00,
CON00016406,USR005057,product_data_processing,Core product operation,1.0,granted,2025-12-01T04:13:00,
CON00016407,USR005057,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-10T05:00:00,
CON00016408,USR005057,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-10T05:03:00,
CON00016409,USR005057,research_use_optional,Optional research workflow,1.0,granted,2025-12-01T04:01:00,
CON00016410,USR005058,product_data_processing,Core product operation,1.0,granted,2025-12-01T12:22:00,
CON00016411,USR005058,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-13T21:18:00,
CON00016412,USR005058,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-13T21:45:00,
CON00016413,USR005058,research_use_optional,Optional research workflow,1.0,granted,2025-12-01T12:20:00,
CON00016414,USR005059,product_data_processing,Core product operation,1.0,granted,2025-11-18T17:59:00,
CON00016415,USR005059,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-30T18:37:00,
CON00016416,USR005059,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-30T18:22:00,
CON00016417,USR005059,research_use_optional,Optional research workflow,1.0,granted,2025-11-18T17:36:00,
CON00016418,USR005060,product_data_processing,Core product operation,1.0,granted,2025-09-24T00:19:00,
CON00016419,USR005060,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-08T07:31:00,
CON00016420,USR005060,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-08T07:29:00,
CON00016421,USR005060,research_use_optional,Optional research workflow,1.0,granted,2025-09-24T00:04:00,
CON00016422,USR005061,product_data_processing,Core product operation,1.0,granted,2025-12-28T18:13:00,
CON00016423,USR005061,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-29T00:08:00,
CON00016424,USR005061,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-28T23:45:00,
CON00016425,USR005062,product_data_processing,Core product operation,1.0,granted,2025-12-16T21:06:00,
CON00016426,USR005062,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-19T23:05:00,
CON00016427,USR005062,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-19T23:03:00,
CON00016428,USR005063,product_data_processing,Core product operation,1.0,granted,2025-12-10T16:27:00,
CON00016429,USR005063,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-13T18:14:00,
CON00016430,USR005063,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-13T18:33:00,
CON00016431,USR005063,research_use_optional,Optional research workflow,1.0,granted,2025-12-10T15:19:00,
CON00016432,USR005064,product_data_processing,Core product operation,1.0,granted,2025-10-28T01:18:00,
CON00016433,USR005064,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-10-30T11:12:00,
CON00016434,USR005065,product_data_processing,Core product operation,1.0,granted,2025-11-26T12:02:00,
CON00016435,USR005065,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-10T14:28:00,
CON00016436,USR005065,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-10T14:49:00,
CON00016437,USR005065,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-11-27T21:30:00,
CON00016438,USR005065,research_use_optional,Optional research workflow,1.0,granted,2025-11-26T12:18:00,
CON00016439,USR005066,product_data_processing,Core product operation,1.0,granted,2025-09-15T23:03:00,
CON00016440,USR005066,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-09-19T08:21:00,
CON00016441,USR005066,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-09-19T07:02:00,
CON00016442,USR005066,research_use_optional,Optional research workflow,1.0,granted,2025-09-15T22:45:00,
CON00016443,USR005067,product_data_processing,Core product operation,1.0,granted,2025-11-26T01:25:00,
CON00016444,USR005067,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-06T08:12:00,
CON00016445,USR005067,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-06T07:09:00,
CON00016446,USR005067,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-12-02T05:57:00,
CON00016447,USR005068,product_data_processing,Core product operation,1.0,granted,2025-11-04T05:39:00,
CON00016448,USR005068,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-11-04T11:04:00,
CON00016449,USR005069,product_data_processing,Core product operation,1.0,granted,2025-10-23T14:18:00,
CON00016450,USR005069,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-29T19:49:00,
CON00016451,USR005069,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-29T19:02:00,
CON00016452,USR005070,product_data_processing,Core product operation,1.0,granted,2026-02-01T17:24:00,
CON00016453,USR005070,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-02-14T01:42:00,
CON00016454,USR005070,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-02-14T02:11:00,
CON00016455,USR005070,research_use_optional,Optional research workflow,1.0,granted,2026-02-01T16:01:00,
CON00016456,USR005071,product_data_processing,Core product operation,1.0,granted,2025-11-29T12:03:00,
CON00016457,USR005071,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-01T21:18:00,
CON00016458,USR005071,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-01T22:20:00,
CON00016459,USR005072,product_data_processing,Core product operation,1.0,granted,2025-11-10T14:28:00,
CON00016460,USR005072,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-11-20T20:11:00,
CON00016461,USR005073,product_data_processing,Core product operation,1.0,granted,2025-11-08T23:20:00,
CON00016462,USR005073,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-23T00:11:00,
CON00016463,USR005073,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-23T00:11:00,
CON00016464,USR005074,product_data_processing,Core product operation,1.0,granted,2026-01-05T15:08:00,
CON00016465,USR005074,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-01-12T02:56:00,
CON00016466,USR005074,research_use_optional,Optional research workflow,1.0,granted,2026-01-05T15:46:00,
CON00016467,USR005075,product_data_processing,Core product operation,1.0,granted,2025-09-15T07:26:00,
CON00016468,USR005075,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-09-21T19:01:00,
CON00016469,USR005075,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-09-21T18:40:00,
CON00016470,USR005076,product_data_processing,Core product operation,1.0,granted,2026-01-05T01:51:00,
CON00016471,USR005076,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-01-05T12:36:00,
CON00016472,USR005076,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-01-05T13:05:00,
CON00016473,USR005077,product_data_processing,Core product operation,1.0,granted,2026-01-26T15:09:00,
CON00016474,USR005077,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-02-06T16:28:00,
CON00016475,USR005077,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-02-06T16:14:00,
CON00016476,USR005077,research_use_optional,Optional research workflow,1.0,granted,2026-01-26T14:53:00,
CON00016477,USR005078,product_data_processing,Core product operation,1.0,granted,2025-12-19T21:36:00,
CON00016478,USR005078,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-12-31T03:16:00,
CON00016479,USR005078,research_use_optional,Optional research workflow,1.0,granted,2025-12-19T21:54:00,
CON00016480,USR005079,product_data_processing,Core product operation,1.0,granted,2026-01-09T22:02:00,
CON00016481,USR005079,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-01-22T09:10:00,
CON00016482,USR005079,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-01-22T10:28:00,
CON00016483,USR005080,product_data_processing,Core product operation,1.0,granted,2025-11-01T17:22:00,
CON00016484,USR005080,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-11-02T22:12:00,
CON00016485,USR005081,product_data_processing,Core product operation,1.0,granted,2025-12-03T07:55:00,
CON00016486,USR005081,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-08T12:01:00,
CON00016487,USR005081,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-08T11:49:00,
CON00016488,USR005081,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-12-03T16:01:00,
CON00016489,USR005081,research_use_optional,Optional research workflow,1.0,granted,2025-12-03T08:28:00,
CON00016490,USR005082,product_data_processing,Core product operation,1.0,granted,2025-09-15T20:27:00,
CON00016491,USR005082,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-09-22T07:06:00,
CON00016492,USR005082,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-09-22T08:11:00,
CON00016493,USR005082,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-09-24T02:36:00,
CON00016494,USR005082,research_use_optional,Optional research workflow,1.0,granted,2025-09-15T20:17:00,
CON00016495,USR005083,product_data_processing,Core product operation,1.0,granted,2025-12-10T05:33:00,
CON00016496,USR005083,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-15T12:41:00,
CON00016497,USR005083,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-15T12:18:00,
CON00016498,USR005083,research_use_optional,Optional research workflow,1.0,granted,2025-12-10T05:15:00,
CON00016499,USR005084,product_data_processing,Core product operation,1.0,granted,2026-01-25T12:22:00,
CON00016500,USR005084,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-01-27T14:45:00,
CON00016501,USR005084,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-01-27T14:46:00,
CON00016502,USR005085,product_data_processing,Core product operation,1.0,granted,2025-09-28T08:48:00,
CON00016503,USR005085,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-06T17:13:00,
CON00016504,USR005085,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-06T17:57:00,
CON00016505,USR005086,product_data_processing,Core product operation,1.0,granted,2025-10-19T16:18:00,
CON00016506,USR005086,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-19T20:45:00,
CON00016507,USR005086,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-19T20:45:00,
CON00016508,USR005087,product_data_processing,Core product operation,1.0,granted,2025-11-08T20:46:00,
CON00016509,USR005087,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-10T23:27:00,
CON00016510,USR005087,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-10T22:44:00,
CON00016511,USR005088,product_data_processing,Core product operation,1.0,granted,2025-11-30T18:17:00,
CON00016512,USR005088,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-09T20:06:00,
CON00016513,USR005088,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-09T21:27:00,
CON00016514,USR005089,product_data_processing,Core product operation,1.0,granted,2026-02-02T12:26:00,
CON00016515,USR005089,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-02-06T15:45:00,
CON00016516,USR005090,product_data_processing,Core product operation,1.0,granted,2026-02-03T11:19:00,
CON00016517,USR005090,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-02-06T17:24:00,
CON00016518,USR005090,research_use_optional,Optional research workflow,1.0,granted,2026-02-03T10:09:00,
CON00016519,USR005091,product_data_processing,Core product operation,1.0,granted,2025-12-03T16:12:00,
CON00016520,USR005091,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-12-18T03:51:00,
CON00016521,USR005092,product_data_processing,Core product operation,1.0,granted,2026-01-25T02:22:00,
CON00016522,USR005092,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-01-25T10:12:00,
CON00016523,USR005092,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-01-25T09:38:00,
CON00016524,USR005093,product_data_processing,Core product operation,1.0,granted,2025-12-12T19:25:00,
CON00016525,USR005093,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-12T22:24:00,
CON00016526,USR005093,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-12T21:20:00,
CON00016527,USR005093,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-12-12T21:23:00,
CON00016528,USR005094,product_data_processing,Core product operation,1.0,granted,2025-09-14T18:33:00,
CON00016529,USR005094,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-09-23T04:29:00,
CON00016530,USR005094,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-09-23T03:44:00,
CON00016531,USR005095,product_data_processing,Core product operation,1.0,granted,2025-10-13T23:00:00,
CON00016532,USR005095,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-10-28T04:07:00,
CON00016533,USR005096,product_data_processing,Core product operation,1.0,granted,2025-09-18T10:21:00,
CON00016534,USR005096,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-09-19T15:09:00,
CON00016535,USR005096,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-09-19T14:20:00,
CON00016536,USR005096,research_use_optional,Optional research workflow,1.0,granted,2025-09-18T11:01:00,
CON00016537,USR005097,product_data_processing,Core product operation,1.0,granted,2025-12-15T23:15:00,
CON00016538,USR005097,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-16T08:09:00,
CON00016539,USR005097,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-16T09:05:00,
CON00016540,USR005098,product_data_processing,Core product operation,1.0,granted,2025-11-12T17:23:00,
CON00016541,USR005098,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-26T20:56:00,
CON00016542,USR005098,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-26T21:19:00,
CON00016543,USR005099,product_data_processing,Core product operation,1.0,granted,2025-10-15T16:02:00,
CON00016544,USR005099,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-17T18:16:00,
CON00016545,USR005099,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-17T17:49:00,
CON00016546,USR005100,product_data_processing,Core product operation,1.0,granted,2025-11-07T01:11:00,
CON00016547,USR005100,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-11-21T03:30:00,
CON00016548,USR005101,product_data_processing,Core product operation,1.0,granted,2026-02-11T08:48:00,
CON00016549,USR005101,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-02-25T11:05:00,
CON00016550,USR005101,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-02-25T10:38:00,
CON00016551,USR005102,product_data_processing,Core product operation,1.0,granted,2025-12-31T05:27:00,
CON00016552,USR005102,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-01-12T07:14:00,
CON00016553,USR005103,product_data_processing,Core product operation,1.0,granted,2025-09-16T11:44:00,
CON00016554,USR005103,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-09-18T21:13:00,
CON00016555,USR005103,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-09-18T22:26:00,
CON00016556,USR005104,product_data_processing,Core product operation,1.0,granted,2025-10-07T11:33:00,
CON00016557,USR005104,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-10-10T17:15:00,
CON00016558,USR005105,product_data_processing,Core product operation,1.0,granted,2025-11-19T01:12:00,
CON00016559,USR005105,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-22T07:54:00,
CON00016560,USR005105,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-22T08:05:00,
CON00016561,USR005105,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-11-20T11:07:00,
CON00016562,USR005105,research_use_optional,Optional research workflow,1.0,granted,2025-11-19T01:22:00,
CON00016563,USR005106,product_data_processing,Core product operation,1.0,granted,2025-11-20T02:25:00,
CON00016564,USR005106,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-29T04:39:00,
CON00016565,USR005106,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-29T04:11:00,
CON00016566,USR005107,product_data_processing,Core product operation,1.0,granted,2025-09-25T21:02:00,
CON00016567,USR005107,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-03T06:59:00,
CON00016568,USR005107,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-03T06:48:00,
CON00016569,USR005107,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-10-05T02:48:00,
CON00016570,USR005108,product_data_processing,Core product operation,1.0,granted,2025-12-15T20:20:00,
CON00016571,USR005108,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-12-17T02:56:00,
CON00016572,USR005109,product_data_processing,Core product operation,1.0,granted,2025-09-15T04:28:00,
CON00016573,USR005109,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-09-16T09:42:00,
CON00016574,USR005110,product_data_processing,Core product operation,1.0,granted,2025-09-27T14:31:00,
CON00016575,USR005110,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-06T18:15:00,
CON00016576,USR005110,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-06T18:17:00,
CON00016577,USR005111,product_data_processing,Core product operation,1.0,granted,2025-12-23T07:09:00,
CON00016578,USR005111,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-12-25T06:07:00,
CON00016579,USR005112,product_data_processing,Core product operation,1.0,granted,2025-11-20T14:53:00,
CON00016580,USR005112,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-25T20:06:00,
CON00016581,USR005112,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-25T20:28:00,
CON00016582,USR005113,product_data_processing,Core product operation,1.0,granted,2026-01-31T09:17:00,
CON00016583,USR005113,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-02-10T09:44:00,
CON00016584,USR005113,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-02-10T10:12:00,
CON00016585,USR005113,research_use_optional,Optional research workflow,1.0,granted,2026-01-31T10:24:00,
CON00016586,USR005114,product_data_processing,Core product operation,1.0,granted,2025-09-20T00:33:00,
CON00016587,USR005114,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-09-20T02:48:00,
CON00016588,USR005114,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-09-20T03:11:00,
CON00016589,USR005115,product_data_processing,Core product operation,1.0,granted,2025-09-30T21:08:00,
CON00016590,USR005115,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-12T03:57:00,
CON00016591,USR005115,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-12T03:54:00,
CON00016592,USR005116,product_data_processing,Core product operation,1.0,granted,2025-10-09T21:41:00,
CON00016593,USR005116,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-10-14T00:32:00,
CON00016594,USR005117,product_data_processing,Core product operation,1.0,granted,2026-02-09T18:54:00,
CON00016595,USR005117,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-02-12T19:01:00,
CON00016596,USR005117,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-02-12T18:49:00,
CON00016597,USR005117,research_use_optional,Optional research workflow,1.0,granted,2026-02-09T19:17:00,
CON00016598,USR005118,product_data_processing,Core product operation,1.0,granted,2026-01-28T10:35:00,
CON00016599,USR005118,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-02-06T22:24:00,
CON00016600,USR005118,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-02-06T22:14:00,
CON00016601,USR005118,research_use_optional,Optional research workflow,1.0,granted,2026-01-28T10:57:00,
CON00016602,USR005119,product_data_processing,Core product operation,1.0,granted,2025-09-27T14:25:00,
CON00016603,USR005119,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-09-30T13:21:00,
CON00016604,USR005119,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-09-30T13:15:00,
CON00016605,USR005119,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-10-02T18:44:00,
CON00016606,USR005119,research_use_optional,Optional research workflow,1.0,granted,2025-09-27T13:22:00,
CON00016607,USR005120,product_data_processing,Core product operation,1.0,granted,2026-02-01T14:27:00,
CON00016608,USR005120,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-02-06T19:55:00,
CON00016609,USR005121,product_data_processing,Core product operation,1.0,granted,2026-02-01T06:30:00,
CON00016610,USR005121,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-02-14T14:48:00,
CON00016611,USR005121,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-02-14T14:42:00,
CON00016612,USR005121,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-02-15T07:18:00,
CON00016613,USR005122,product_data_processing,Core product operation,1.0,granted,2025-12-14T15:29:00,
CON00016614,USR005122,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-12-15T18:03:00,
CON00016615,USR005122,research_use_optional,Optional research workflow,1.0,granted,2025-12-14T15:54:00,
CON00016616,USR005123,product_data_processing,Core product operation,1.0,granted,2025-11-07T20:12:00,
CON00016617,USR005123,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-11-19T05:25:00,
CON00016618,USR005123,research_use_optional,Optional research workflow,1.0,granted,2025-11-07T20:17:00,
CON00016619,USR005124,product_data_processing,Core product operation,1.0,granted,2026-02-10T23:06:00,
CON00016620,USR005124,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-02-22T05:41:00,
CON00016621,USR005124,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-02-22T06:19:00,
CON00016622,USR005125,product_data_processing,Core product operation,1.0,granted,2025-12-29T21:35:00,
CON00016623,USR005125,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-01-10T07:28:00,
CON00016624,USR005126,product_data_processing,Core product operation,1.0,granted,2025-12-15T11:41:00,
CON00016625,USR005126,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-16T23:13:00,
CON00016626,USR005126,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-16T22:39:00,
CON00016627,USR005127,product_data_processing,Core product operation,1.0,granted,2025-11-20T12:07:00,
CON00016628,USR005127,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-30T16:41:00,
CON00016629,USR005127,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-30T17:11:00,
CON00016630,USR005127,research_use_optional,Optional research workflow,1.0,granted,2025-11-20T12:22:00,
CON00016631,USR005128,product_data_processing,Core product operation,1.0,granted,2025-10-18T09:56:00,
CON00016632,USR005128,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-01T20:26:00,
CON00016633,USR005128,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-01T21:00:00,
CON00016634,USR005129,product_data_processing,Core product operation,1.0,granted,2025-12-26T16:50:00,
